title,price,specs,rating 
I Kall K36,₹989,"32 MB RAM | 64 MB ROM |
2.4 inch Display
0.3MP Rear Camera
1800 mAh Battery
",3.1
"Karbonn K9 Music (Champagne, 16 GB)","₹3,969","1 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch FWVGA Display
8MP Rear Camera | 5MP Front Camera
2200 mAh Battery
",3.5
Kechaoda K66 Plus,₹899,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
400 mAh Battery
",4
Micromax Bharat 1 V409,"₹2,190","512 MB RAM | 4 GB ROM |
2.4 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3.2
"Coolpad Note 6 (Royal Gold, 64 GB)","₹10,390","4 GB RAM | 64 GB ROM |
5.5 inch Display
13MP Rear Camera
4070 mAh Battery
",3.8
"Samsung Galaxy A6+ (Gold, 64 GB)","₹23,990","4 GB RAM | 64 GB ROM |
6 inch FHD+ Display
16MP + 5MP Dual Rear Camera | 24MP Front Camera
3500 mAh Battery
",4.5
Micromax Bharat 1 V409,"₹2,190","512 MB RAM | 4 GB ROM |
2.4 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3.2
"I Kall K-2 (Silver, 8 GB)","₹3,799","1 GB RAM | 8 GB ROM |
5 inch Display
5MP Rear Camera
2200 mAh Battery
",3.3
"iVooMi Me3 (Teal Blue, 16 GB)","₹4,999","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
8MP Rear Camera | 8MP Front Camera
3000 mAh Battery
MediaTek 6737 64-bit 1.3GHz Processor
Shatterproof Display
Front & Back Flash
",3.5
"XOLO Era 2X (2GB) (Latte Gold, 16 GB)","₹4,999","2 GB RAM | 16 GB ROM | Expandable Upto 32 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2500 mAh Li-Ion Battery
Mediatek MTK6737 64 Bit Quad Core 1.25GHz Processor
",3.9
"Panasonic Eluga Ray 700 (Marine Blue, 32 GB)","₹9,349","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.5 inch Full HD Display
13MP Rear Camera | 13MP Front Camera
5000 mAh Li-ion Polymer Battery
Mediatek MTK6753 Octa Core 1.3GHz Processor
Rear and Dual Flash
Fingerprint Sensor
Android Nougat 7 | Stock Android Version
",3.6
Gfive U220+,₹629,"1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.5
"iVooMi i1 (Platinum Gold, 16 GB)","₹6,222","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.45 inch HD Display
13MP + 2MP Dual Rear Camera | 8MP Front Camera
3000 mAh Battery
Mediatek 4X Cortex-A53 Processor
18:9 Full Screen HD display
Finger Print Sensor
",3.5
Micromax X412,₹715,"32 MB RAM | 32 MB ROM |
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.8
Nokia 3310 DS,None,"16 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
2MP Rear Camera
1200 mAh Battery
",3.7
Nokia 3310 DS,"₹3,310","16 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
2MP Rear Camera
1200 mAh Battery
",3.7
Aqua Neo pro,₹799,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
1.77 inch QVGA Display
1.3MP Rear Camera
2000 mAh Battery
",3.7
"Samsung Galaxy S9 Plus (Midnight Black, 64 GB)","₹64,900","6 GB RAM | 64 GB ROM | Expandable Upto 400 GB
6.2 inch Quad HD+ Display
12MP + 12MP Dual Rear Camera | 8MP Front Camera
3500 mAh Battery
Exynos 9810 Processor
",4.7
"Moto X4 (Super Black, 32 GB)","₹15,999","3 GB RAM | 32 GB ROM | Expandable Upto 2 TB
5.2 inch Full HD Display
12MP + 8MP Dual Rear Camera | 16MP Front Camera
3000 mAh Battery
Qualcomm Snapdragon 630 Processor
Upgradable to Android - 8.0 Oreo
",4.3
Aqua Neo Pro,₹799,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
1.77 inch QVGA Display
1.3MP Rear Camera
2000 mAh Battery
",3.7
"Gionee X1s (Black, 16 GB)","₹8,999","3 GB RAM | 16 GB ROM | Expandable Upto 256 GB
5.2 inch HD Display
13MP Rear Camera | 16MP Front Camera
4000 mAh Li-polymer Battery
MT6737T Processor
",4
"Micromax Bharat 2 Plus (Blue, 8 GB)","₹3,499","1 GB RAM | 8 GB ROM |
4 inch Display
5MP Rear Camera
1600 mAh Battery
",3.6
Gfive U707,₹660,"32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
1.8 inch Display
0.3MP Rear Camera
950 mAh Battery
",3.5
"Gionee X1s (Gold, 16 GB)","₹8,799","3 GB RAM | 16 GB ROM | Expandable Upto 256 GB
5.2 inch HD Display
13MP Rear Camera | 16MP Front Camera
4000 mAh Li-polymer Battery
MT6737T Processor
",4
"I Kall K-1 (Silver, 8 GB)","₹3,699","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
5 inch HD Display
5MP Rear Camera | 2MP Front Camera
2200 mAh Battery
1.3 QUAD CORE PROCESSOR Processor
",3.3
Nokia 3310 DS,"₹3,310","16 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
2MP Rear Camera
1200 mAh Battery
",3.7
"Asus Zenfone 3_Max (Gold, 32 GB)","₹9,199","3 GB RAM | 32 GB ROM | Expandable Upto 32 GB
5.2 inch HD Display
13MP Rear Camera | 5MP Front Camera
4100 mAh Battery
Mediatek MediaTek 64-bit Quad Core 1.25GHz Processor
",3.9
"OPPO A71 New Edition (Gold, 16 GB)","₹9,860","3 GB RAM | 16 GB ROM | Expandable Upto 256 GB
5.2 inch HD Display
13MP Rear Camera | 5MP Front Camera
3000 mAh Lithium Battery
Snapdragon 450 (MSM450) Octa Core 1.8 GHz Processor
",4.2
"Sony Xperia XA1 Plus (Black, 32 GB)","₹18,990","4 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.5 inch Full HD Display
23MP Rear Camera | 8MP Front Camera
3430 mAh Battery
Helio P20 Octa Core 64bit Processor
",4
"VIVO Y53i (Matte Black, 16 GB)","₹7,990","2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
5 inch Quad HD Display
8MP Rear Camera | 5MP Front Camera
2500 mAh Li-ion Battery
Qualcomm MSM8917 Processor
",4.2
Micromax X424+,₹850,"32 MB RAM | 32 MB ROM |
1.8 inch Display
0.8MP Rear Camera
1750 mAh Battery
",4
"Sony Xperia XA1 Plus (Gold, 32 GB)","₹19,990","4 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.5 inch Full HD Display
23MP Rear Camera | 8MP Front Camera
3430 mAh Battery
Helio P20 Octa Core 64bit Processor
",4
"VIVO Y53i (Crown Gold, 16 GB)","₹7,990","2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
5 inch Quad HD Display
8MP Rear Camera | 5MP Front Camera
2500 mAh Li-ion Battery
Qualcomm MSM8917 Processor
",4.2
"Micromax Canvas Infinity (Black, 32 GB)","₹8,490","3 GB RAM | 32 GB ROM |
5.7 inch HD Display
13MP Rear Camera | 16MP Front Camera
2900 mAh Polymer Battery
Snapdragon 425 MSM8917 Processor
",4.1
"Sony Xperia R1 Plus Dual (Silver, 32 GB)","₹11,990","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP Rear Camera | 8MP Front Camera
2620 mAh Battery
Qualcomm Snapdragon 430 64-bit Processor
OS - Upgradable to Android 8.0 Oreo
",4
"Sony Xperia R1 Plus Dual (Black, 32 GB)","₹11,990","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP Rear Camera | 8MP Front Camera
2620 mAh Battery
Qualcomm Snapdragon 430 64-bit Processor
OS - Upgradable to Android 8.0 Oreo
",4
I Kall K3312,₹709,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.1
Lava KKT Pearl FM,None,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch Display
0.3MP Rear Camera
1750 mAh Battery
",3.9
"Panasonic Eluga A4 (Marine Blue, 32 GB)","₹8,499","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP Rear Camera | 5MP Front Camera
5000 mAh Li-ion Polymer Battery
MT6737 Processor
",3.7
"Samsung Galaxy J7 Prime 2 (Gold, 32 GB)","₹11,990","3 GB RAM | 32 GB ROM |
5.5 inch Full HD Display
13MP Rear Camera | 13MP Front Camera
3300 mAh Li-ion Battery
Exynos Processor
",4.3
"Samsung Galaxy S7 Edge (Black Onyx, 32 GB)","₹29,990","4 GB RAM | 32 GB ROM | Expandable Upto 200 GB
5.5 inch Quad HD Display
12MP Rear Camera | 5MP Front Camera
3600 mAh Li-Ion Battery
Exynos 8890 Processor
",4.4
"iVooMi iv 505(Me5) (Champagne/ Champagne Gold, 16 GB)","₹4,499","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
3000 mAh Battery
SC 9832 Processor
",3.5
Karbonn K9,"₹1,149","2.6 inch QVGA Display
2.0MP Rear Camera
1800 mAh Battery
",3.9
Nokia 105 DS,"₹1,190","4 MB RAM | 4 MB ROM |
1.8 inch Display
800 mAh Battery
",4.1
I Kall K3310,₹599,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.6
"Moto X4 (Sterling Blue, 64 GB)","₹17,999","4 GB RAM | 64 GB ROM | Expandable Upto 2 TB
5.2 inch Full HD Display
12MP + 8MP Dual Rear Camera | 16MP Front Camera
3000 mAh Battery
Qualcomm Snapdragon 630 Processor
Upgradable to Android - 8.0 Oreo
",4.4
"XOLO ERA 3X (Posh Black, 16 GB)","₹6,499","3 GB RAM | 16 GB ROM | Expandable Upto 64 GB
5 inch HD Display
13MP Rear Camera | 13MP Front Camera
3000 mAh Battery
Mediatek MTK 6737 Quad Core 1.25 GHz Processor
Front Moonlight Flash
Finger Print Sensor
Gorilla Glass
",3.9
I Kall K3310,₹599,"32 MB RAM | 64 MB ROM | Expandable Upto 8 MB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
0 0 0 0 Processor Processor
",3.6
Kechaoda K-55 Plus,₹980,"512 MB RAM | 32 MB ROM |
1.77 inch Display
0.3MP Rear Camera
850 mAh Battery
",4
I Kall K3310,₹599,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.6
I Kall K3310,₹599,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
NA Processor
",3.6
Kechaoda K-55 Plus,₹925,"512 MB RAM | 32 MB ROM |
1.77 inch QVGA Display
0.3MP Rear Camera
850 mAh Battery
",4
Kechaoda K66 Plus,"₹1,025","32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
400 mAh Battery
",4
"Micromax Canvas 5 Lite-Special Edition (Maple Wood, 16 GB)","₹4,740","3 GB RAM | 16 GB ROM |
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2000 mAh Li-Ion Battery
Mediatek MTK6735P Quad Core 1GHz Processor
",3.6
"Gionee P7 Max (Gold, 32 GB)","₹7,990","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.5 inch HD Display
13MP Rear Camera | 5MP Front Camera
3100 mAh Li-Polymer Battery
Mediatek MT6595 Octa Core 2.2GHz Processor
",3.8
Nokia 150,None,"4 MB RAM | 4 MB ROM | Expandable Upto 32 GB
2.4 inch Display
0.3MP Rear Camera
1020 mAh Battery
0 0 0 0 Processor Processor
",4.1
"Gionee P7 Max (Grey, 32 GB)","₹7,993","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.5 inch HD Display
13MP Rear Camera | 5MP Front Camera
3100 mAh Li-Polymer Battery
Mediatek MT6595 Octa Core 2.2GHz Processor
",3.8
"Yu Yureka Black (Chrome Black, 32 GB)","₹8,499","4 GB RAM | 32 GB ROM | Expandable Upto 64 GB
5 inch Full HD Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Polymer Battery
Qualcomm Snapdragon 430 Octa Core 1.4GHz Processor
",4
"Lenovo K8 Note (Fine Gold, 64 GB)","₹13,249","4 GB RAM | 64 GB ROM |
5.5 inch Full HD Display
13MP + 5MP Dual Rear Camera | 13MP Front Camera
4000 mAh Battery
Helio X23 Deca-core 2.3GHz 64-Bit Processor
",4
"Nokia 1 (Warm Red, 8 GB)","₹4,482","1 GB RAM | 8 GB ROM |
4.5 inch Display
5MP Rear Camera
2150 mAh Battery
",4
Micromax X424+,₹899,"24 MB RAM | 24 MB ROM |
1.8 inch NA Display
0.3MP Rear Camera | 0.3MP Front Camera
1750 mAh Battery
",4.2
Aqua Spark Music,"₹1,049","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch Display
1.3MP Rear Camera
3000 mAh Battery
",3.4
Aqua Spark Music,"₹1,049","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch Display
1.3MP Rear Camera
3000 mAh Battery
",3.4
"Samsung Galaxy J7 Prime 2 (Black, 32 GB)","₹11,990","3 GB RAM | 32 GB ROM |
5.5 inch Full HD Display
13MP Rear Camera | 13MP Front Camera
3300 mAh Li-ion Battery
Exynos Processor
",4.3
"iVooMi Me5 - 4G VoLTE (Black, 16 GB)","₹4,499","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
3000 mAh Battery
SC 9832 Processor
",3.5
"Samsung Galaxy J7 Duo (Gold, 32 GB)","₹12,990","4 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.5 inch HD Display
13MP + 5MP Dual Rear Camera | 8MP Front Camera
3000 mAh Battery
Exynos 7884 Processor
",4.3
"Samsung Galaxy S8 (Midnight Black, 64 GB)","₹45,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
5.8 inch Quad HD+ Display
12MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Exynos 8895 Octa Core 2.3GHz Processor
",4.5
"Micromax Canvas Spark 3 (Black, 8 GB)","₹3,985","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
5.5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2500 mAh Battery
Spreadtrum SC7731 Quad Core 1.3GHz Processor
",3.8
"Samsung Galaxy J6 (Gold, 64 GB)","₹14,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
5.6 inch HD+ Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Exynos 7870 Processor
",4.3
"Samsung Galaxy J7 Nxt (Gold, 16 GB)",None,"2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
5.5 inch HD Display
13MP Rear Camera | 5MP Front Camera
3000 mAh Battery
Exynos Octa-Core 1.6 GHz Processor
",4.3
InFocus Hero Smart P4,₹632,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.8
"XOLO ERA 1X -4G with VoLTE (Black and Gun Metal, 8 GB)","₹4,222","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2500 mAh Li-Polymer Battery
Spreadtrum SC9832A Quad Core 1.3GHz Processor
",3.7
"Apple iPhone 6s Plus (Silver, 32 GB)","₹37,999","32 GB ROM |
5.5 inch Retina HD Display
12MP Rear Camera | 5MP Front Camera
Li-Ion Battery
Apple A9 64-bit processor and Embedded M9 Motion Co-processor
",4.5
"InFocus Turbo 5 Plus (Royal Gold, 32 GB)","₹7,838","3 GB RAM | 32 GB ROM | Expandable Upto 32 GB
5.5 inch HD Display
13MP + 5MP Dual Rear Camera | 5MP Front Camera
4850 mAh Battery
",3.6
"Lenovo Vibe K5 Note (Silver, 64 GB)","₹13,499","4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
5.5 inch Full HD Display
13MP Rear Camera | 8MP Front Camera
3500 mAh Li-Ion Polymer Battery
Mediatek Helio P10 64-bit Octa Core 1.8GHz Processor
",4.1
"Micromax Evok Dual Note (Prussian Blue, 32 GB)","₹7,999","4 GB RAM | 32 GB ROM | Expandable Upto 64 GB
5.5 inch Full HD Display
13MP + 5MP Dual Rear Camera | 5MP Front Camera
3000 mAh Battery
Mediatek MT6750T Octa Core 1.5 GHz Processor
Front and Rear Flash
Front Fingerprint Sensor
Android Nougat 7.0
Backcover, Screenguard and Earphones with Device
",3.7
Kechaoda K66,₹766,"500 MB RAM | 30 MB ROM |
1.44 inch QVGA Display
750 mAh Battery
",4
"Moto G5s (Lunar Gray, 32 GB)","₹10,050","4 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.2 inch Full HD Display
16MP Rear Camera | 5MP Front Camera
3000 mAh Polymer Battery
Qualcomm Snapdragon 430 Processor
",4.1
"iVooMi IV 510 (Black, 8 GB)","₹2,999","1 MB RAM | 8 GB ROM | Expandable Upto 64 GB
4.5 FWVGA Display
5MP Rear Camera | 5MP Front Camera
2000 Battery
",3.7
"Moto G5s Plus (Lunar Grey, 64 GB)","₹13,758","4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
5.5 inch Full HD Display
13MP + 13MP Dual Rear Camera | 8MP Front Camera
3000 mAh Lithium-ion Battery
Qualcomm Snapdragon 625 Processor
",4.2
"Samsung Galaxy On5 (Black, 8 GB)","₹6,780","1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2600 mAh Li-Ion Battery
Exynos 3475 Quad Core 1.3GHz Processor
",4.2
"Panasonic Eluga I5 (Black, 16 GB)","₹6,499","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch HD Display
13MP Rear Camera | 5MP Front Camera
2500 mAh Li-ion Polymer Battery
MediaTek MTK6737 Quad Core 1.25 GHz Processor
Rear Fingerprint Sensor
Android Nougat 7.0
7.5 mm Sleek Metal Body
",3.7
"Samsung Galaxy J2-2017 (Metallic gold, 8 GB)","₹6,190","1 GB RAM | 8 GB ROM | Expandable Upto 128 GB
4.7 inch Display
5.0MP Rear Camera | 2.0MP Front Camera
2000 mAh Battery
",4.2
"Samsung Galaxy J6 (Gold, 32 GB)","₹12,990","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.6 inch HD+ Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Exynos 7870 Processor
",4.4
"Samsung Galaxy J6 (Black, 64 GB)","₹14,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
5.6 inch HD+ Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Exynos 7870 Processor
",4.3
Samsung Guru FM Plus SM-B110E/D,"₹1,375","NA ROM |
1.5 inch Display
800 mAh Battery
",4.2
"Moto G6 (Indigo Black, 64 GB)","₹16,178","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
5.7 inch Full HD+ Display
12MP Rear Camera | 16MP Front Camera
3000 mAh Battery
",4.2
Samsung Guru FM Plus SM-B110E/D,"₹1,375","NA ROM |
1.5 inch VGA Display
800 mAh Battery
",4.2
"Moto G6 (Indigo Black, 32 GB)","₹13,999","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.7 inch Full HD+ Display
12MP Rear Camera | 16MP Front Camera
3000 mAh Battery
",4.2
"Micromax Canvas Infinity Pro (Black, 64 GB)","₹10,999","4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
5.7 inch HD Display
16MP Rear Camera | 20MP + 8MP Dual Front Camera
3000 mAh Polymer Battery
Qualcomm Snapdragon 430 MSM8937 Cortex A53 Processor
",3.9
"Panasonic Eluga I9 (Space Grey, 32 GB)","₹7,499","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5 inch HD Display
13MP Rear Camera | 5MP Front Camera
2500 mAh Li-ion Polymer Battery
MediaTek MTK6737 Quad Core 1.25 GHz Processor
7.8mm Thin Body
Rear Fingerprint Sensor
Android Nougat 7.0
",3.7
"Nokia 5 (Matte Black, 16 GB)","₹12,499","3 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Qualcomm Snapdragon 430 64-bit Octa Core 1.4 GHz Processor
Android Nougat 7.1.1
",4.1
"Micromax Spark 4G (Black, 8 GB)","₹3,899","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
5.0 inch Display
5MP Rear Camera | 2MP Front Camera
2200 mAh Battery
1.0GHz Quadcore MTK6735M Processor
",4
"Honor 8 Pro (Navy Blue, 128 GB)","₹29,999","6 GB RAM | 128 GB ROM | Expandable Upto 128 GB
5.7 inch Quad HD Display
12MP + 12MP Dual Rear Camera | 8MP Front Camera
4000 mAh Battery
Kirin 960 Processor
",4.4
"Redmi Note 4 (Dark Grey, 64 GB)","₹10,999","4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
5.5 inch Full HD Display
13MP Rear Camera | 5MP Front Camera
4100 mAh Li-Polymer Battery
Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor
",4.4
"Moto X4 (Super Black, 64 GB)","₹17,999","4 GB RAM | 64 GB ROM | Expandable Upto 2 TB
5.2 inch Full HD Display
12MP + 8MP Dual Rear Camera | 16MP Front Camera
3000 mAh Battery
Qualcomm Snapdragon 630 Processor
Upgradable to Android - 8.0 Oreo
",4.4
"Micromax Spark 4G (Champagne, 8 GB)","₹4,099","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
5.0 inch Display
5MP Rear Camera | 2MP Front Camera
2200 mAh Battery
1.0GHz Quadcore MTK6735M Processor
",4
"Honor 8 Pro (Midnight Black, 128 GB)","₹29,999","6 GB RAM | 128 GB ROM | Expandable Upto 128 GB
5.7 inch Quad HD Display
12MP + 12MP Dual Rear Camera | 8MP Front Camera
4000 mAh Battery
Kirin 960 Processor
",4.4
Micromax X072 Dual Sim,₹710,"256 MB RAM | NA ROM | Expandable Upto 8 GB
1.77 inch QVGA Display
0.08MP Rear Camera
1750 mAh Battery
",3.8
"Micromax Spark 4G (Cosmic Grey, 8 GB)","₹4,099","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
5.0 inch Display
5MP Rear Camera | 2MP Front Camera
2200 mAh Battery
1.0GHz Quadcore MTK6735M Processor
",4
"Samsung Galaxy A6+ (Blue, 64 GB)","₹23,990","4 GB RAM | 64 GB ROM |
6 inch FHD+ Display
16MP + 5MP Dual Rear Camera | 24MP Front Camera
3500 mAh Battery
",4.5
"Samsung Galaxy On Nxt (Black, 16 GB)","₹10,999","3 GB RAM | 16 GB ROM | Expandable Upto 256 GB
5.5 inch Full HD Display
13MP Rear Camera | 8MP Front Camera
3300 mAh Li-ion Battery
Exynos 7870 Octa Core 1.6 GHz Processor
",4.2
Samsung Guru Music 2,"₹1,625","NA ROM |
2 inch QVGA Display
800 mAh Battery
",4.3
"Samsung Galaxy J2 2018 (Gold, 16 GB)","₹7,690","2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
5 inch Display
8MP Rear Camera | 5MP Front Camera
2600 mAh Battery
Snapdragon 425 Processor
",4.2
"iVOOMi i2 Lite (Mercury Black, 16 GB)","₹6,499","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.45 inch HD+ Display
13MP + 2MP Dual Rear Camera | 8MP Front Camera
4000 mAh Li-Polymer Battery
MTK6739 Quad Core 1.5 GHz Processor
Dual Active 4G VoLTE SIM Support
Facial Recognition/Unlock
Android Oreo 8.1
",3.8
"Micromax Canvas Sliver 5 (Black, 16 GB)","₹5,999","2 GB RAM | 16 GB ROM |
4.8 inch HD Display
8MP Rear Camera | 5MP Front Camera
2000 mAh Li-Polymer Battery
Qualcomm Snapdragon 410 Quad Core 1.2GHz Processor
",4
"Samsung Galaxy J3 Pro (White, 16 GB)","₹7,490","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2600 mAh Battery
Spreadtrum Quad Core 1.5GHz Processor
1.5 GHz Quad Core
",4.2
Samsung Guru 1200,"₹1,100","NA ROM |
1.5 inch NA Display
800 mAh Battery
",4.2
"Micromax Vdeo 1 (Grey, 8 GB)","₹2,999","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
4 inch WVGA Display
5MP Rear Camera | 2MP Front Camera
1600 mAh Li-Ion Battery
Spreadtrum SC9832 Quad Core 1.3GHz Processor
",3.5
"Micromax Vdeo 1 (Champange, 8 GB)","₹2,999","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
4 inch WVGA Display
5MP Rear Camera | 2MP Front Camera
1600 mAh Li-Ion Battery
Spreadtrum SC9832 Quad Core 1.3GHz Processor
",3.5
"Honor 10 (Phantom Blue, 128 GB)","₹32,999","6 GB RAM | 128 GB ROM |
5.84 inch Full HD+ Display
24MP + 16MP Dual Rear Camera | 24MP Front Camera
3400 mAh Lithium Polymer Battery
Huawei Kirin 970 Processor
",4.4
"iVooMi i2 (Olive Black, 32 GB)","₹7,499","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.45 inch HD+ Display
13MP + 2MP Dual Rear Camera | 8MP Front Camera
4000 mAh Battery
Mediatek MTK6739 Quad Core 1.5 GHz Processor
Facial Unlock
Dual Active 4G VoLTE SIM Support
",3.3
"Yu Yunique 2 Plus (Champagne, 16 GB)","₹5,499","3 GB RAM | 16 GB ROM | Expandable Upto 64 GB
5 inch HD Display
13MP Rear Camera | 5MP Front Camera
2500 mAh Lithium Ion Battery
MediaTek MT6737 Quad Core 1.3 GHz Processor
",3.8
